Id,LotFrontage,LotArea,LotArea - delete,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
482,72,11846.22024,11846,Inside,1Fam,1Story,9,5,2003,2004,VinylSd,VinylSd,BrkFace,562,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,0,225,1792,Y,SBrkr,1792,0,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,Gd,2003,Fin,3,874,TA,206,49,0,0,0,0,NA,0,8,2006,374000
483,50,2500.601067,2500,Corner,1Fam,2Story,7,8,1915,2005,Stucco,Stucco,None,0,Gd,TA,PConc,TA,TA,No,ALQ,299,0,611,910,Y,SBrkr,916,910,0,1826,1,0,1,1,4,1,Ex,7,Min2,1,Gd,1915,Unf,1,164,Fa,0,0,0,0,0,0,NA,0,6,2009,155000
484,32,4500.833314,4500,FR2,Twnhs,1Story,6,5,1998,1998,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Ex,TA,No,GLQ,897,0,319,1216,Y,SBrkr,1216,0,0,1216,1,0,2,0,2,1,TA,5,Typ,0,NA,1998,Unf,2,402,TA,0,125,0,0,0,0,NA,0,5,2006,164000
485,,7758.141165,7758,Corner,1Fam,1Story,5,7,1962,2001,HdBoard,Plywood,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,588,0,411,999,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Gd,6,Typ,0,NA,1963,Unf,1,264,TA,0,132,0,0,0,0,NA,0,3,2007,132500
486,80,9600.117271,9600,Inside,1Fam,1Story,5,7,1950,2007,MetalSd,MetalSd,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,607,0,506,1113,Y,SBrkr,1113,0,0,1113,0,0,1,0,3,1,Gd,5,Typ,1,Gd,1950,Unf,1,264,TA,0,80,120,0,0,0,NA,0,7,2009,147000
487,79,10289.14657,10289,Inside,1Fam,1Story,5,7,1965,1965,MetalSd,MetalSd,BrkFace,168,TA,TA,CBlock,TA,TA,No,ALQ,836,0,237,1073,Y,SBrkr,1073,0,0,1073,1,0,1,1,3,1,TA,6,Typ,0,NA,1965,RFn,2,515,TA,0,0,0,0,0,0,NA,0,6,2007,156000
488,70,12243.16955,12243,Inside,1Fam,1Story,5,6,1971,1971,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,0,486,1484,Y,SBrkr,1484,0,0,1484,0,0,2,0,3,1,TA,7,Typ,1,TA,1971,Unf,2,487,TA,224,0,0,0,180,0,NA,0,2,2007,175000
489,60,10800.60639,10800,Corner,2fmCon,1.5Fin,5,4,1900,1970,Wd Sdng,Wd Sdng,None,0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,0,290,954,N,FuseA,1766,648,0,2414,0,0,2,0,3,2,TA,10,Mod,1,Gd,1970,Unf,2,520,TA,142,0,0,0,0,0,NA,0,5,2006,160000
490,21,1526.016295,1526,Inside,Twnhs,SFoyer,4,8,1970,2002,CemntBd,CmentBd,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,0,115,630,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,Gd,3,Typ,0,NA,1970,Unf,1,286,TA,0,0,0,0,0,0,NA,0,5,2009,86000
491,,2665.213741,2665,Inside,TwnhsE,2Story,5,6,1976,1976,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,Mn,Unf,0,0,264,264,Y,SBrkr,616,688,0,1304,0,0,1,1,3,1,TA,4,Typ,1,Gd,1976,Fin,1,336,TA,141,24,0,0,0,0,NA,0,6,2008,115000
492,79,9490.307174,9490,Inside,1Fam,1.5Fin,6,7,1941,1950,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,403,165,238,806,Y,FuseA,958,620,0,1578,1,0,1,0,3,1,Fa,5,Typ,2,TA,1941,Unf,1,240,TA,0,0,32,0,0,0,NA,0,8,2006,133000
493,105,15578.63159,15578,Corner,1Fam,2Story,6,5,2006,2006,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,728,728,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,TA,8,Typ,0,NA,2006,RFn,2,429,TA,0,0,0,0,0,0,NA,0,5,2006,172785
494,70,7931.265884,7931,Inside,1Fam,1Story,5,6,1960,1960,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,374,532,363,1269,Y,FuseA,1269,0,0,1269,0,0,1,1,3,1,TA,6,Typ,1,Fa,1964,Unf,1,308,TA,0,0,0,0,0,0,NA,0,6,2008,155000
495,50,5784.750987,5784,Inside,1Fam,1Story,5,8,1938,1996,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,0,190,190,Y,FuseA,886,0,0,886,0,0,1,0,2,1,TA,4,Typ,0,NA,1938,Unf,1,273,TA,144,20,80,0,0,0,NA,0,12,2009,91300
496,60,7879.46028,7879,Inside,1Fam,1Story,4,5,1920,1950,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,495,0,225,720,N,FuseA,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,0,0,NA,0,523,115,0,0,0,NA,0,11,2009,34900
497,,12692.09593,12692,Inside,1Fam,1Story,8,5,1992,1993,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,0,1969,3200,Y,SBrkr,3228,0,0,3228,1,0,3,0,4,1,Gd,10,Typ,1,Gd,1992,RFn,2,546,TA,264,75,291,0,0,0,NA,0,5,2007,430000
498,60,9120.192983,9120,Inside,1Fam,1.5Fin,7,6,1925,1950,Wd Sdng,Wd Sdng,None,0,TA,Gd,PConc,TA,TA,No,Rec,329,0,697,1026,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,TA,8,Typ,0,NA,1925,Unf,1,240,TA,0,100,0,0,0,0,NA,0,6,2008,184000
499,65,7800.346463,7800,Inside,1Fam,1Story,5,7,1967,2004,HdBoard,HdBoard,BrkFace,89,TA,TA,PConc,TA,TA,No,ALQ,450,0,414,864,Y,SBrkr,899,0,0,899,0,0,1,0,3,1,Gd,5,Typ,0,NA,1967,Fin,1,288,TA,64,0,0,0,0,0,NA,0,6,2009,130000
500,70,7535.120155,7535,Inside,1Fam,1Story,5,7,1958,1985,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,111,279,522,912,Y,SBrkr,912,0,0,912,0,1,1,0,2,1,TA,5,Typ,0,NA,1958,Fin,1,297,TA,12,285,0,0,0,0,Shed,480,6,2007,120000
501,21,1890.862285,1890,Inside,Twnhs,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,285,TA,TA,CBlock,TA,TA,No,BLQ,356,0,316,672,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,1973,Unf,1,264,TA,144,28,0,0,0,0,NA,0,5,2007,113000
502,75,9803.868566,9803,Inside,1Fam,2Story,7,5,2005,2005,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,400,0,466,866,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,2005,RFn,2,603,TA,0,108,0,0,0,0,NA,0,2,2008,226700
503,70,9170.137298,9170,Corner,1Fam,1Story,5,7,1965,1965,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,698,96,420,1214,Y,SBrkr,1214,0,0,1214,1,0,1,0,2,1,TA,6,Typ,0,NA,1965,Unf,2,461,Fa,0,0,184,0,0,0,Shed,400,4,2007,140000
504,100,15602.05363,15602,Inside,1Fam,1Story,7,8,1959,1997,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1247,0,254,1501,Y,SBrkr,1801,0,0,1801,1,0,2,0,1,1,TA,6,Typ,2,TA,1959,Fin,2,484,TA,0,54,0,0,161,0,NA,0,3,2010,289000
505,24,2308.798655,2308,Inside,TwnhsE,2Story,6,5,1974,1974,Plywood,Brk Cmn,None,0,TA,TA,CBlock,TA,TA,No,ALQ,257,495,103,855,Y,SBrkr,855,467,0,1322,0,1,2,1,3,1,TA,6,Typ,1,Fa,1974,Unf,2,440,TA,260,0,0,0,0,0,NA,0,6,2009,147000
506,60,7596.896015,7596,Inside,Duplex,2Story,5,5,1952,1952,Wd Sdng,Wd Sdng,BrkFace,360,TA,TA,CBlock,TA,TA,No,Unf,0,0,960,960,Y,SBrkr,960,1000,0,1960,0,0,2,0,4,2,TA,10,Typ,0,NA,1952,Unf,2,400,TA,0,0,0,0,0,0,NA,0,7,2009,124500
507,80,9554.281214,9554,Inside,1Fam,2Story,8,5,1993,1994,VinylSd,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,TA,No,GLQ,380,0,397,777,Y,SBrkr,1065,846,0,1911,0,0,2,1,3,1,Gd,8,Typ,1,TA,1993,RFn,2,471,TA,182,81,0,0,0,0,NA,0,9,2006,215000
508,75,7862.112307,7862,Inside,1Fam,1Story,6,5,2009,2009,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,27,0,1191,1218,Y,SBrkr,1218,0,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,NA,2009,Fin,2,676,TA,0,102,0,0,0,0,NA,0,9,2009,208300
509,60,9600.814189,9600,Inside,1Fam,2Story,7,9,1928,2005,MetalSd,MetalSd,None,0,TA,Ex,BrkTil,TA,TA,No,Rec,141,0,548,689,Y,SBrkr,689,689,0,1378,0,0,2,0,3,1,Gd,7,Typ,1,Gd,1928,Unf,2,360,TA,0,0,116,0,0,0,NA,0,10,2008,161000
510,80,9600.514612,9600,Corner,1Fam,1Story,5,6,1959,1959,MetalSd,MetalSd,BrkFace,132,TA,TA,CBlock,TA,TA,No,ALQ,991,0,50,1041,Y,SBrkr,1041,0,0,1041,1,0,1,0,3,1,TA,6,Typ,0,NA,1959,RFn,1,270,TA,224,88,0,0,0,0,NA,0,7,2009,124500
511,75,14559.20702,14559,Inside,1Fam,1Story,5,7,1951,2000,Wd Sdng,Wd Sdng,BrkCmn,70,Gd,TA,CBlock,TA,TA,No,BLQ,650,180,178,1008,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,6,Min1,2,TA,1951,Unf,1,288,TA,324,42,0,0,168,0,Shed,2000,6,2009,164900
512,40,6792.721728,6792,Inside,TwnhsE,1Story,7,5,2005,2006,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1368,1368,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,2005,RFn,2,474,TA,132,35,0,0,0,0,NA,0,3,2006,202665
513,70,9100.925824,9100,Corner,1Fam,1Story,5,5,1958,1958,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,521,174,169,864,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,1964,Unf,2,624,TA,0,0,0,0,0,0,NA,0,7,2006,129900
514,71,9187.065424,9187,Corner,1Fam,1Story,6,5,1983,1983,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,336,0,748,1084,Y,SBrkr,1080,0,0,1080,0,0,1,1,3,1,TA,5,Typ,0,NA,1983,Unf,2,484,TA,120,0,158,0,0,0,NA,0,6,2007,134000
515,55,10594.62311,10594,Inside,1Fam,1.5Unf,5,5,1926,1950,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,0,768,768,N,SBrkr,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,NA,1926,Unf,1,200,Po,0,0,112,0,0,0,NA,0,6,2007,96500
516,94,12220.50253,12220,Inside,1Fam,1Story,10,5,2009,2009,CemntBd,CmentBd,BrkFace,305,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,0,570,2006,Y,SBrkr,2020,0,0,2020,1,0,2,1,3,1,Ex,9,Typ,1,Gd,2009,Fin,3,900,TA,156,54,0,0,0,0,NA,0,9,2009,402861
517,,10448.08702,10448,Corner,1Fam,SLvl,6,6,1972,1972,HdBoard,HdBoard,BrkFace,333,TA,TA,CBlock,TA,TA,No,Unf,0,0,689,689,Y,SBrkr,1378,741,0,2119,0,0,2,1,3,1,TA,7,Typ,1,TA,1972,RFn,2,583,TA,0,104,0,0,0,0,NA,0,8,2009,158000
518,79,10208.52797,10208,Inside,1Fam,2Story,7,5,1996,1997,VinylSd,VinylSd,BrkFace,921,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1264,1264,Y,SBrkr,1277,1067,0,2344,0,0,2,1,3,1,Gd,7,Typ,1,TA,1996,RFn,3,889,TA,220,0,0,0,0,0,NA,0,7,2009,265000
519,,9531.182117,9531,CulDSac,1Fam,2Story,6,5,1998,1998,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,0,88,794,Y,SBrkr,882,914,0,1796,1,0,2,1,3,1,TA,7,Typ,0,NA,1998,RFn,2,546,TA,0,36,0,0,0,0,NA,0,5,2007,211000
520,53,10918.46493,10918,Inside,1Fam,2Story,7,9,1926,2004,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,0,1276,1276,Y,SBrkr,1276,804,0,2080,0,0,1,1,3,1,Gd,9,Typ,2,Gd,1926,Unf,1,282,TA,0,0,0,0,145,0,NA,0,6,2009,234000
521,60,10800.88232,10800,Inside,2fmCon,2Story,4,7,1900,2000,MetalSd,MetalSd,None,0,TA,TA,BrkTil,NA,NA,NA,NA,0,0,0,0,N,FuseA,694,600,0,1294,0,0,2,0,3,2,TA,7,Typ,0,NA,NA,NA,0,0,NA,220,114,210,0,0,0,NA,0,8,2008,106250
522,90,11988.40347,11988,Corner,1Fam,1Story,6,6,1957,1957,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,777,0,467,1244,Y,FuseA,1244,0,0,1244,0,0,1,1,3,1,TA,6,Typ,2,Gd,1957,Unf,1,336,TA,0,40,0,0,0,0,NA,0,5,2007,150000
523,50,5000.774966,5000,Corner,1Fam,1.5Fin,6,7,1947,1950,CemntBd,CmentBd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,399,0,605,1004,Y,SBrkr,1004,660,0,1664,0,0,2,0,3,1,TA,7,Typ,2,Gd,1950,Unf,2,420,TA,0,24,36,0,0,0,NA,0,10,2006,159000
524,130,40094.61329,40094,Inside,1Fam,2Story,10,5,2007,2008,CemntBd,CmentBd,Stone,762,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,0,878,3138,Y,SBrkr,3138,1538,0,4676,1,0,3,1,3,1,Ex,11,Typ,1,Gd,2007,Fin,3,884,TA,208,406,0,0,0,0,NA,0,10,2007,184750
525,95,11787.21962,11787,Inside,1Fam,2Story,7,5,1996,1997,VinylSd,VinylSd,BrkFace,594,Gd,TA,PConc,Gd,TA,No,GLQ,719,0,660,1379,Y,SBrkr,1383,1015,0,2398,1,0,2,1,3,1,Gd,8,Typ,1,TA,1996,Fin,3,834,TA,239,60,0,0,0,0,NA,0,8,2007,315750
526,62,7500.694088,7500,Inside,1Fam,1Story,7,5,2005,2005,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1257,1257,Y,SBrkr,1266,0,0,1266,0,0,2,0,3,1,Gd,6,Typ,1,TA,2005,Unf,2,453,TA,38,144,0,0,0,0,NA,0,4,2006,176000
527,70,13300.65909,13300,Inside,1Fam,1Story,5,7,1956,2000,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Rec,377,0,551,928,Y,SBrkr,928,0,0,928,0,0,1,0,2,1,TA,4,Typ,0,NA,1956,Unf,1,252,TA,261,0,156,0,0,0,NA,0,6,2007,132000
528,67,14948.59946,14948,Inside,1Fam,2Story,9,5,2008,2008,VinylSd,VinylSd,Stone,268,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,0,122,1452,Y,SBrkr,1476,1237,0,2713,1,0,2,1,3,1,Ex,11,Typ,1,Gd,2008,Fin,3,858,TA,126,66,0,0,0,0,NA,0,11,2008,446261
529,58,9098.836911,9098,Inside,1Fam,1Story,4,7,1920,2002,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348,0,180,528,Y,SBrkr,605,0,0,605,1,0,1,0,2,1,TA,5,Typ,0,NA,NA,NA,0,0,NA,0,0,144,0,0,0,NA,0,7,2007,86000
530,,32668.10749,32668,CulDSac,1Fam,1Story,6,3,1957,1975,Wd Sdng,Stone,NA,NA,Gd,TA,PConc,TA,TA,No,Rec,1219,0,816,2035,Y,SBrkr,2515,0,0,2515,1,0,3,0,4,2,TA,9,Maj1,2,TA,1975,RFn,2,484,TA,0,0,200,0,0,0,NA,0,3,2007,200624
531,85,10200.01326,10200,Inside,1Fam,SLvl,6,5,1988,1989,HdBoard,HdBoard,BrkFace,219,Gd,TA,CBlock,Gd,TA,Av,GLQ,783,0,678,1461,Y,SBrkr,1509,0,0,1509,1,0,2,0,3,1,Gd,5,Typ,1,Fa,1988,RFn,2,600,TA,224,0,0,0,0,0,NA,0,8,2008,175000
532,60,6155.271369,6155,FR3,1Fam,2Story,6,8,1920,1999,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0,0,611,611,Y,SBrkr,751,611,0,1362,0,0,2,0,3,1,TA,6,Typ,0,NA,1920,Fin,2,502,TA,0,0,84,0,0,0,NA,0,6,2008,128000
533,60,7200.780603,7200,Inside,1Fam,1Story,5,7,1955,2007,VinylSd,VinylSd,None,0,TA,TA,Slab,NA,NA,NA,NA,0,0,0,0,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,TA,5,Mod,1,Po,1967,Unf,1,392,TA,0,0,0,0,0,0,NA,0,4,2010,107500
534,50,5000.902116,5000,Inside,1Fam,1Story,1,3,1946,1950,VinylSd,VinylSd,None,0,Fa,Fa,Slab,NA,NA,NA,NA,0,0,0,0,N,FuseF,334,0,0,334,0,0,1,0,1,1,Fa,2,Typ,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,1,2007,39300
535,74,9056.055411,9056,Inside,1Fam,2Story,8,5,2004,2004,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,0,707,707,Y,SBrkr,707,707,0,1414,0,0,2,1,3,1,Gd,6,Typ,1,Gd,2004,Fin,2,403,TA,100,35,0,0,0,0,NA,0,10,2006,178000
536,70,7000.577786,7000,Inside,2fmCon,2Story,5,7,1910,1991,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,969,0,148,1117,Y,SBrkr,820,527,0,1347,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,0,0,NA,85,0,148,0,0,0,NA,0,1,2008,107500
537,57,8924.010123,8924,CulDSac,1Fam,2Story,7,5,1998,1999,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,0,880,880,Y,SBrkr,880,844,0,1724,0,0,2,1,3,1,Gd,8,Typ,0,NA,1998,Fin,2,527,TA,120,155,0,0,0,0,NA,0,7,2008,188000
538,,12735.98102,12735,FR2,1Fam,1Story,4,5,1972,1972,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,600,0,264,864,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,1980,Unf,2,576,TA,216,0,0,0,0,0,NA,0,4,2008,111250
539,,11553.55998,11553,Inside,1Fam,1Story,5,5,1968,1968,Plywood,Plywood,BrkFace,188,TA,TA,CBlock,TA,TA,No,BLQ,673,0,378,1051,Y,SBrkr,1159,0,0,1159,0,0,1,1,3,1,TA,7,Typ,1,Fa,1968,Unf,1,336,TA,466,0,0,0,0,0,NA,0,7,2006,158000
540,,11423.31056,11423,Inside,1Fam,1Story,8,5,2001,2002,VinylSd,VinylSd,BrkFace,479,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,0,223,1581,Y,SBrkr,1601,0,0,1601,1,0,2,0,3,1,Gd,6,Typ,1,TA,2001,RFn,2,670,TA,180,0,0,0,0,0,Shed,2000,5,2010,272000
541,85,14601.93641,14601,Inside,1Fam,1Story,9,5,2006,2006,VinylSd,VinylSd,BrkFace,584,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,0,578,1838,Y,SBrkr,1838,0,0,1838,1,0,2,0,2,1,Ex,8,Typ,1,Gd,2006,Fin,3,765,TA,270,68,0,0,0,0,NA,0,3,2009,315000
542,,11000.94072,11000,FR2,1Fam,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,72,Gd,TA,PConc,Gd,TA,No,Unf,0,0,969,969,Y,SBrkr,997,1288,0,2285,0,0,2,1,4,1,Gd,8,Typ,1,TA,2000,Fin,3,648,TA,0,56,0,0,0,0,NA,0,6,2007,248000
543,78,10140.46792,10140,Inside,1Fam,1Story,7,5,1998,1999,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,LwQ,144,1127,379,1650,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,7,Maj1,1,TA,1998,Fin,2,583,TA,78,73,0,0,0,0,NA,0,6,2009,213250
544,34,4058.592499,4058,Inside,TwnhsE,SFoyer,7,5,1998,1998,MetalSd,MetalSd,BrkFace,182,TA,TA,PConc,Gd,TA,Av,GLQ,584,139,0,723,Y,SBrkr,767,0,0,767,1,0,1,0,1,1,TA,4,Typ,0,NA,1998,Fin,1,367,TA,120,40,0,0,0,0,NA,0,6,2007,133000
545,58,17104.01168,17104,Inside,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,554,0,100,654,Y,SBrkr,664,832,0,1496,1,0,2,1,3,1,Gd,7,Typ,1,Gd,2006,RFn,2,426,TA,100,24,0,0,0,0,NA,0,9,2006,179665
546,,13837.78637,13837,Corner,1Fam,1.5Fin,7,5,1988,1988,HdBoard,HdBoard,BrkFace,178,Gd,Gd,PConc,Gd,Gd,No,GLQ,1002,202,0,1204,Y,SBrkr,1377,806,0,2183,0,0,2,1,4,1,Gd,9,Typ,0,NA,1988,Unf,3,786,TA,0,0,0,0,0,0,NA,0,2,2006,229000
547,70,8737.294929,8737,Inside,1Fam,1.5Fin,6,7,1923,1950,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,300,0,765,1065,Y,FuseA,915,720,0,1635,0,0,1,1,3,1,TA,6,Typ,1,Gd,1950,Unf,2,440,TA,0,38,0,144,0,0,NA,0,5,2007,210000
548,54,7244.851941,7244,Inside,1Fam,SFoyer,5,7,1970,1970,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619,0,149,768,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,1987,Unf,2,624,TA,104,0,0,0,0,0,NA,0,4,2007,129500
549,49,8235.453697,8235,Inside,1Fam,1Story,5,7,1955,1995,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,180,645,0,825,Y,SBrkr,825,0,0,825,1,0,1,0,2,1,TA,4,Typ,0,NA,1963,RFn,2,720,TA,140,50,0,0,0,0,NA,0,6,2008,125000
550,75,9375.935796,9375,Inside,1Fam,2Story,7,5,2003,2004,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,912,912,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,Gd,8,Typ,1,Gd,2003,Fin,2,615,TA,182,182,0,0,0,0,NA,0,11,2009,263000
551,53,4043.212692,4043,Inside,TwnhsE,1Story,6,6,1977,1977,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,559,0,510,1069,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,0,NA,1977,RFn,2,440,TA,0,55,0,0,200,0,NA,0,10,2008,140000
552,50,6000.264473,6000,Inside,1Fam,1Story,5,6,1957,1957,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Rec,308,0,620,928,Y,FuseA,928,0,0,928,0,0,1,0,3,1,TA,5,Typ,0,NA,1957,Fin,1,288,TA,0,0,0,0,0,0,NA,0,6,2008,112500
553,87,11146.80963,11146,Inside,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,250,Gd,TA,PConc,Ex,TA,Av,Unf,0,0,1709,1709,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Gd,7,Typ,1,Gd,2006,RFn,3,908,TA,169,39,0,0,0,0,NA,0,7,2009,255500
554,67,8777.952083,8777,Inside,1Fam,1Story,4,5,1949,2003,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,0,0,0,Y,SBrkr,1126,0,0,1126,0,0,2,0,2,1,Gd,5,Typ,0,NA,2002,Fin,2,520,TA,0,96,0,0,0,0,NA,0,5,2009,108000
555,85,10625.00298,10625,Inside,1Fam,2Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,292,Gd,TA,PConc,Gd,TA,No,GLQ,866,0,132,998,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,Gd,8,Typ,1,Gd,2003,RFn,3,871,TA,320,62,0,0,0,0,NA,0,8,2008,284000
556,58,6380.287608,6380,Inside,1Fam,1.5Unf,5,6,1922,1950,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,0,993,993,Y,FuseA,1048,0,0,1048,0,0,1,0,2,1,TA,5,Typ,1,Gd,1922,Unf,1,280,TA,0,0,116,0,0,0,NA,0,8,2006,113000
557,69,14850.34321,14850,Inside,1Fam,1Story,5,5,1957,1957,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,895,0,197,1092,Y,FuseA,1092,0,0,1092,1,0,1,0,2,1,TA,6,Typ,1,TA,1957,Fin,1,299,TA,268,0,0,0,122,0,NA,0,5,2006,141000
558,60,11040.16842,11040,Inside,1Fam,1.5Fin,4,6,1920,1950,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,637,0,0,637,Y,SBrkr,897,439,0,1336,0,0,1,1,3,1,TA,7,Typ,0,NA,1994,Unf,1,570,TA,0,47,120,0,0,0,NA,0,9,2006,108000
559,57,21872.56582,21872,FR2,1Fam,2Story,7,5,1996,1997,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,604,0,125,729,Y,SBrkr,729,717,0,1446,0,1,2,1,3,1,TA,6,Typ,1,TA,1996,Unf,2,406,TA,264,22,0,0,0,0,NA,0,8,2008,175000
